,Image,Accuracy,F1,Jaccard,Recall,Precision
85,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97.jpg,0.9603271484375,0.7318481848184819,0.5770982433311646,0.5781326380967899,0.9969092441697106
86,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f.jpg,0.70941162109375,0.5674570727718724,0.3961187214611872,0.9876660341555977,0.39808795411089865
87,8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b.jpg,0.693267822265625,0.06736568618353903,0.03485692337238333,0.9958847736625515,0.034861944777911165
88,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d.jpg,0.4576873779296875,0.00859159251304081,0.004314329738058551,0.1844311377245509,0.004398240703718513
89,ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f.jpg,0.9925384521484375,0.9459608796552106,0.8974627804571189,0.9322587671531257,0.9600717810677434
90,abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0.jpg,0.7519073486328125,0.5039509412087744,0.3368545558365283,0.9839170836311651,0.33871959972111715
91,4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e.jpg,0.7870025634765625,0.3724317762891696,0.22882713662228607,0.22915629322268327,0.9937619961612284
92,94a5a37c3b1153d5c5aef2eca53c960b9f21f2ef1758209d7ec502ec324b03a3.jpg,0.9987335205078125,0.9619091326296466,0.9266136162687887,0.9390681003584229,0.9858889934148636
93,b0defa611b75645c0283464ee4163917bad382d335b61e8509f065bf371fa15f.jpg,0.852813720703125,0.45093351548269583,0.291100169030646,0.291442866602899,0.9959768669851647
94,4b274461c6d001a7a9aeaf5952b40ac4934d1be96b9c176edfd628a8f77e6df2.jpg,0.9928436279296875,0.8758930934109553,0.7791902071563088,0.7828760643330179,0.993993993993994
95,aa58ba4512955771b4f9b459cb4e6a8adb71d11cd6cae662ec2df31d688a5fe0.jpg,0.56744384765625,0.4845255846092301,0.319718749250078,0.9928459646769506,0.3204570054119062
96,4c032609d377bd980e01f888e0b298600bf8af0e33c4271a1f3aaf76964dce06.jpg,0.80340576171875,0.4111517367458867,0.25877344379242895,0.25877344379242895,1.0
97,7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e.jpg,0.997894287109375,0.9514767932489451,0.9074446680080482,0.9191576086956522,0.9861516034985423
98,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0.jpg,0.9529876708984375,0.8481742472773863,0.7363737486095662,0.7798821930222021,0.9295744221214085
99,4d40de30a3db3bc4f241cb7f48e8497c11e8f20a99bf55788bdce17242029745.jpg,0.9925994873046875,0.9216604748828946,0.8547034152186939,0.8946378174976481,0.9503664223850766
100,3bfd6bb152310f93daa6f4e1867c10572946e874b3a30c9ba8e0fcdeb590300b.jpg,0.9400634765625,0.7378886961163752,0.5846462937506609,0.5852032176121931,0.9983748645720477
101,6bd18a218d25247dc456aed124c066a6397fb93086e860e4d04014bfa9c9555d.jpg,0.9861907958984375,0.9151429910923582,0.8435609334485739,0.8492864601461887,0.9920715592600122
102,ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce.jpg,0.9881439208984375,0.9338441890166028,0.8758984187829421,0.9009364218827008,0.9692470837751855
103,23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e.jpg,0.964019775390625,0.8532121513944223,0.744001737053523,0.7771603538217283,0.9457631796853436
104,2e2d29fc44444a85049b162eb359a523dec108ccd5bd75022b25547491abf0c7.jpg,0.7728729248046875,0.6859903381642513,0.5220588235294118,0.9831297617607934,0.5267779037745018
105,245b995878370ef4ea977568b2b67f93d4ecaa9308761b9d3e148e0803780183.jpg,0.8134613037109375,0.663566062140518,0.49651991268893375,0.502689404995205,0.9758782580540716
106,564fa390d9a9c26f986bf860d9091cbd84244bc1c8e3c9369f2f2e5b5fd99b92.jpg,0.9865875244140625,0.9142187957450961,0.8419917310803523,0.8947468958930277,0.9345570630486831
107,ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0.jpg,0.99249267578125,0.8598290598290598,0.7541229385307346,0.7605846774193549,0.9888597640891219
108,449a9c32e53a37c8a86e01c199155c8da3958b631088e10f6fe43c2119defe51.jpg,0.979461669921875,0.9474177670130479,0.9000890736342043,0.9211485870556062,0.9752292102300145
109,6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5.jpg,0.9875946044921875,0.9119272018199545,0.8381123058542413,0.9136097243325374,0.9102508650519031
110,953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc.jpg,0.7490997314453125,0.582823798046429,0.41125711625908556,0.9696099949349991,0.41662737132286265
111,a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629.jpg,0.9647216796875,0.8475537386258737,0.735438837395583,0.7396708481988722,0.9922803767176162
112,7b5987a24dd57325e82812371b3f4df7edc528e0526754ba94cf3a1ea4df25d2.jpg,0.9037322998046875,0.7773425092641609,0.6357810876342224,0.644298835780729,0.9796299590820139
113,adc315bd40d699fd4e4effbcce81cd7162851007f485d754ad3b0472f73a86df.jpg,0.902313232421875,0.1429718875502008,0.07698961937716263,0.08841059602649007,0.3734265734265734
114,7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38.jpg,0.5560455322265625,0.571672530805129,0.40023912102409764,0.9762180099552517,0.40418002414754983
115,2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c.jpg,0.8292083740234375,0.28428927680798,0.16569767441860464,0.16569767441860464,1.0
116,0d3640c1f1b80f24e94cc9a5f3e1d9e8db7bf6af7d4aba920265f46cadc25e37.jpg,0.8331146240234375,0.8072877204729264,0.6768503471709263,0.9433371767418877,0.7055345098401552
117,58cc121d37fb7f1b4a5252024d88415936781e540252b8f734faeedd29b682d5.jpg,0.853240966796875,0.6864241001564945,0.5225614296351452,0.5316666666666666,0.9682671081677704
118,88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a.jpg,0.9932403564453125,0.8916075360900416,0.8044150110375275,0.822202166064982,0.9738107963655799
119,c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71.jpg,0.7320556640625,0.13523096621688172,0.07251888237468969,0.07251888237468969,1.0
120,d256b32adda37f2301c9e46f34b7f9a36cce273256369ceb5dc2c73c3007e3c4.jpg,0.957855224609375,0.8852418148579027,0.7941110696980992,0.8569015444015444,0.9155207975249227
121,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e.jpg,0.97393798828125,0.9229450509789768,0.8569154728993884,0.8699608777002892,0.9828016910069177
122,2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2.jpg,0.749237060546875,0.3050575101488498,0.17998103887031586,0.17998103887031586,1.0
123,7aa1aaa5e032a980f434c8ed63efb57ab0d338d6154c47f7bb75afdc89f43c04.jpg,0.9773712158203125,0.9042298999031321,0.8252003771805752,0.8611316113161132,0.951869476546567
124,2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990.jpg,0.9918212890625,0.947129611363188,0.899569046280682,0.9115245870514525,0.9856292342434818
125,a31deaf0ac279d5f34fb2eca80cc2abce6ef30bd64e7aca40efe4b2ba8e9ad3d.jpg,0.8726654052734375,0.8671114862174946,0.7653987799049787,0.9425979781193741,0.8028189779730487
126,d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.jpg,0.9945831298828125,0.8892355694227768,0.800561797752809,0.8812615955473099,0.8973551637279596
127,a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710.jpg,0.97161865234375,0.9308190136130328,0.870590690878731,0.8916838879783368,0.9735470318213647
128,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3.jpg,0.9852752685546875,0.5123799898938858,0.344429347826087,0.727403156384505,0.3954758190327613
129,8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845.jpg,0.9920654296875,0.9595771144278606,0.9222952779438135,0.9389928495359805,0.9810840883802258
130,74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94.jpg,0.6748504638671875,0.16490966806442764,0.08986460513389997,0.9655805415328133,0.0901533978918502
131,ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279.jpg,0.530517578125,0.47620020429009197,0.3125083791392948,0.9724655819774718,0.31529825510618154
132,cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694.jpg,0.7559967041015625,0.2361595414377836,0.13388940042246655,0.13388940042246655,1.0
133,337b6eed0726f07531cd467cd62b6676c31a8c9e716bdbc49433986c022252cf.jpg,0.5214385986328125,0.4349925237348899,0.2779491665899254,0.9863562091503268,0.2790219325614181
