epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.43777716159820557,0.2872816026210785,0.3755398392677307,1e-04,0.6445935964584351,0.6649141907691956,0.19821183383464813,0.1107180193066597,0.7153987884521484,0.1769222617149353,0.9987838864326477
1,0.5904625654220581,0.4246442914009094,0.20776762068271637,1e-04,0.879385232925415,0.6301755309104919,0.196813702583313,0.10977786034345627,0.5985569357872009,0.2155131846666336,0.09563716500997543
