,Image,Accuracy,F1,Jaccard,Recall,Precision
28,3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0.jpg,0.7677764892578125,0.029214773234674998,0.014823925427239771,0.014899154196486662,0.745928338762215
29,538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e.jpg,0.9262847900390625,0.0,0.0,0.0,0.0
30,93c5638e7e6433b5c9cc87c152bcbe28873d2f9d6a392cca0642520807542a77.jpg,0.997802734375,0.02702702702702702,0.0136986301369863,0.02040816326530612,0.04
31,58c593bcb98386e7fd42a1d34e291db93477624b164e83ab2afa3caa90d1d921.jpg,0.9879150390625,0.08545034642032333,0.04463208685162847,0.06166666666666667,0.13909774436090225
32,d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc.jpg,0.754486083984375,0.005685329378321592,0.0028507684680218145,0.00286194238785541,0.42201834862385323
33,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb.jpg,0.913665771484375,0.00562390158172232,0.0028198801550934085,0.002847988608045568,0.2222222222222222
34,358e47eaa1e9222252793fe0fb8c77028d4e0d4360b95a07c9fe6df6a2066556.jpg,0.7557525634765625,0.022712009280175832,0.011486444760081517,0.01155136007949323,0.6714801444043321
35,693bc64581275f04fc456da74f031d583733360a1f6032fa38b3fbf592ff4352.jpg,0.72271728515625,0.03134328358208955,0.01592115238817286,0.015954848863081347,0.8828828828828829
36,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf.jpg,0.673553466796875,0.06820557491289198,0.03530684943860757,0.17223933128024638,0.04252199413489736
37,1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0.jpg,0.973388671875,0.21085972850678733,0.1178553363682347,0.1241342567927544,0.6996996996996997
38,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0.jpg,0.7233123779296875,0.017554315435877987,0.008854878382071604,0.00888937664618086,0.6952789699570815
39,2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5.jpg,0.978912353515625,0.04426002766251729,0.02263083451202263,0.02347762289068232,0.3855421686746988
40,da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920.jpg,0.953460693359375,0.24913835548990645,0.1422947131608549,0.15412732257081938,0.6495507060333762
41,c53326fe49fc26b7fe602b9d8c0c2da2cb157690b44c2b9351a93f8d9bd8043d.jpg,0.90386962890625,0.4594130770550884,0.2982065277932494,0.3602960969044415,0.6337594696969697
42,e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0.jpg,0.690643310546875,0.05420787460347079,0.027859026612323184,0.02795285061342314,0.8924731182795699
43,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233.jpg,0.9911651611328125,0.547302580140735,0.3767491926803014,0.5131964809384164,0.5862646566164154
44,319b6cb8b0d24b38db5e3c6fbb13b062e2766d9af5ff9bccb8f439ac0d870e52.jpg,0.9400177001953125,0.3482009616978942,0.21080104396707489,0.277337559429477,0.46770601336302897
45,7978812d0e2e034ee1f9c141f019705582fcaa290e4a01c6c75a62753285cb23.jpg,0.6776275634765625,0.01611325851068784,0.00812206572769953,0.00814616000376701,0.7330508474576272
46,4ee5850b63549794eb3ecd3d5f5673164ac16936e36ecc3700da886e3b616149.jpg,0.83251953125,0.253028446985164,0.144838332684067,0.14988309280012901,0.8114360541248363
47,670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78.jpg,0.74139404296875,0.010971055088702148,0.005515784532331886,0.00553006236027768,0.6811594202898551
48,4327d27591871e9c8d317071a390d1b3dcedad05a9746175b005c41ea0d797b2.jpg,0.7324371337890625,0.020664618821558223,0.01044018058690745,0.010459659637021541,0.8486238532110092
49,6c67b78e8164801059375ed9a607f61e67a7ae347e92e36a7f20514224541d56.jpg,0.5783538818359375,0.23107104098839637,0.1306276545540349,0.2542715414293588,0.211750305997552
50,6fb82031f7fc5f4fa6e0bc2ef3421db19036b5c2cdd2725009ab465d66d61d72.jpg,0.9833831787109375,0.3850931677018633,0.23846153846153847,0.28042763157894735,0.6144144144144145
51,33618678c167c5e07be02c49d0c43bcd90493ba5d83110a631409a4d3ccc1e51.jpg,0.7641143798828125,0.015162132891635344,0.007638978045962254,0.007659629248197734,0.7391304347826086
52,0bf33d3db4282d918ec3da7112d0bf0427d4eafe74b3ee0bb419770eefe8d7d6.jpg,0.6317596435546875,0.14618786485052182,0.07885797167830834,0.2554085795524787,0.10239888977002379
53,e1bcb583985325d0ef5f3ef52957d0371c96d4af767b13e48102bca9d5351a9b.jpg,0.9912261962890625,0.4102564102564103,0.25806451612903225,0.3454231433506045,0.5050505050505051
54,514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef.jpg,0.709136962890625,0.01457816377171216,0.007342602718325261,0.007361002349256069,0.746031746031746
55,4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64.jpg,0.6450347900390625,0.09773882015281388,0.05138033682665253,0.20012706480304956,0.06465849027556833
56,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a.jpg,0.9774017333984375,0.07379612257661039,0.03831168831168831,0.03994583615436696,0.48360655737704916
57,f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18.jpg,0.9653167724609375,0.14516735614892814,0.07826439578264396,0.08596881959910913,0.46618357487922707
58,b76ff33ae9da28f9cd8bdce465d45f1eca399db3ffa83847535708e0d511fe38.jpg,0.8360443115234375,0.02166985340981517,0.01095360824742268,0.011001201811962652,0.7168674698795181
59,4ae4f936a9ade472764dad80f60f7168e4be067aa66ce9d06d60ebe34951dca4.jpg,0.6326751708984375,0.1378791677112058,0.07404415724286484,0.22208121827411167,0.09997403271877435
60,4185b9369fc8bdcc7e7c68f2129b9a7442237cd0f836a4b6d13ef64bf0ef572a.jpg,0.9045562744140625,0.026459143968871595,0.013406940063091483,0.013552295918367346,0.5555555555555556
61,40946065f7e4b6038599fbfd419f2a67e7635b6f89db3ed6c0d67c8801521af1.jpg,0.6591339111328125,0.15838450815657612,0.08600302769935764,0.23921702515079094,0.11838251858526695
62,ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa.jpg,0.9409027099609375,0.16941882907999142,0.09254920337394565,0.09813664596273292,0.6191222570532915
63,eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3.jpg,0.9759063720703125,0.19232736572890027,0.10639501980758348,0.12082262210796915,0.47117794486215536
64,45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5.jpg,0.531524658203125,0.21670578630472495,0.12151992903945749,0.16902137143311974,0.3018693581633378
65,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461.jpg,0.837127685546875,0.03034156976744186,0.01540448298127479,0.015500278448115834,0.7136752136752137
66,afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131.jpg,0.9425506591796875,0.05330651244656776,0.02738310514079049,0.02868741542625169,0.375886524822695
67,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed.jpg,0.7490234375,0.027666114920785058,0.01402709507253327,0.014098933542206423,0.7335423197492164
68,6b61ab2e3ff0e2c7a55fd71e290b51e142555cf82bc7574fc27326735e8acbd1.jpg,0.81549072265625,0.13554475264512436,0.07269938650306748,0.07717355910126994,0.5563380281690141
69,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88.jpg,0.897186279296875,0.05258717660292464,0.02700361010830325,0.027843954734961287,0.4722222222222222
70,ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169.jpg,0.7783050537109375,0.012908485630817312,0.00649617067833698,0.006529209621993127,0.5621301775147929
71,6c85029f850d392791e13f74963391054ff54e508967bbd091ee510e9e58e011.jpg,0.977386474609375,0.009358288770053475,0.0047011417058428475,0.004888268156424581,0.109375
72,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c.jpg,0.8414764404296875,0.06866875840430299,0.03555514296323802,0.035804431148920256,0.8362445414847162
73,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51.jpg,0.348907470703125,0.1415523276867984,0.07616696977569931,0.19640464493077267,0.11064980813990061
74,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288.jpg,0.9524993896484375,0.0,0.0,0.0,0.0
75,8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b.jpg,0.963714599609375,0.07757951900698216,0.04035512510088781,0.044072278536800354,0.32362459546925565
76,d32ea6d318626ca14a967d0c1ad3218aebfe636624a8d1173f5150dde8ff38cf.jpg,0.975677490234375,0.014833127317676144,0.007471980074719801,0.007741935483870968,0.17647058823529413
77,0ddd8deaf1696db68b00c600601c6a74a0502caaf274222c8367bdc31458ae7e.jpg,0.820037841796875,0.043936446173800256,0.02246166597596353,0.022553262316910787,0.846875
78,9520aff4efe87bd8f3901652fa2dde9b4bc9c679325966145ce00c1ca33f35de.jpg,0.8470458984375,0.01936998630405009,0.009779709572261187,0.009844868735083532,0.5963855421686747
79,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339.jpg,0.75469970703125,0.012288031457360531,0.006181998021760633,0.006196938712276136,0.7194244604316546
80,6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7.jpg,0.97003173828125,0.13708260105448153,0.07358490566037736,0.08074534161490683,0.45348837209302323
81,bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565.jpg,0.775299072265625,0.016693376068376068,0.008416941620092924,0.008444804756114038,0.7183908045977011
82,573e1480b500c395f8d3f1800e1998bf553af0d3d43039333d33cf37d08f64e5.jpg,0.9702301025390625,0.0,0.0,0.0,0.0
83,9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9.jpg,0.9814300537109375,0.26287098728043606,0.15132496513249652,0.1806827643630308,0.4822222222222222
84,0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3.jpg,0.3948516845703125,0.17932747025349197,0.09849518094198945,0.22885966302223631,0.1474210669569951
85,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97.jpg,0.9062042236328125,0.05793103448275862,0.029829545454545456,0.03079680625712889,0.48711340206185566
86,1e488c42eb1a54a3e8412b1f12cde530f950f238d71078f2ede6a85a02168e1f.jpg,0.633636474609375,0.21381794368041912,0.11970669110907424,0.2581435800126502,0.18248379163872122
87,8e507d58f4c27cd2a82bee79fe27b069befd62a46fdaed20970a95a2ba819c7b.jpg,0.700897216796875,0.01744360902255639,0.008798543689320388,0.23868312757201646,0.009052598720149836
88,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d.jpg,0.3172454833984375,0.007497282789521549,0.003762746582357394,0.20239520958083831,0.0038193816669679984
89,ce88df7356d9d4a8d5944a93768f4c4b593de2d35616f7448c2b37b9fd60dd1f.jpg,0.93218994140625,0.19551049963794354,0.10834670947030497,0.11762143323894576,0.5787781350482315
90,abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0.jpg,0.6507415771484375,0.11928123436838663,0.06342321698923852,0.18465570645699309,0.08809320829781188
91,4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e.jpg,0.7264556884765625,0.02043604174635266,0.010323506679916087,0.010345781466113417,0.827433628318584
